Date,Code,Name,Open,High,Low,Close,Volume,Amount,Daily_Return_Pct,EMA20,EMA50,EMA200,SMA200,Bollinger_Mid,Bollinger_Upper,Bollinger_Lower,MACD,MACD_Signal,MACD_Histogram,ROC20_Pct,RSI14,Volatility20_Pct,High252,Distance_EMA200_Pct,Distance_High252_Pct,Drawdown_Pct,Robust_Log_Trend,Robust_Log_Lower,Robust_Log_Upper,Robust_Log_Deviation_Pct,Robust_Log_Percentile,Amount_Ratio20,Money_Flow_Ratio_Pct,Estimated_Net_Flow,Estimated_Inflow,Estimated_Outflow,Estimated_Net_Flow_5,Money_Flow_Ratio_5_Pct,Estimated_Net_Flow_20,Money_Flow_Ratio_20_Pct,Flow_Confidence_Pct
2023-10-11,931743,半导体材料设备,3164.1900,3185.5500,3144.1100,3174.5500,483969228.0000,13420000000.0000,0.4767,3156.7832,3224.0552,3391.8557,,3174.6460,3365.9662,2983.3258,-25.6566,-33.9388,8.2822,-3.8426,50.5264,27.7796,,-6.4067,,-10.0666,2479.3360,1977.5637,3527.7409,28.0403,82.4074,0.9818,46.9112,6295482625.4826,9857741312.7413,3562258687.2587,669018612.8041,1.0436,-27054064730.2803,-9.8967,98.1841
2023-10-12,931743,半导体材料设备,3187.8800,3253.1500,3169.4800,3248.0000,490646599.0000,16413000000.0000,2.3137,3165.4705,3224.9942,3390.4243,,3166.0180,3325.0370,3006.9990,-15.4257,-30.2361,14.8105,-5.0448,57.4686,25.7413,,-4.2008,,-7.9858,2481.6144,1979.3810,3530.9828,30.8825,85.0529,1.2504,87.6897,14392515955.5396,15402757977.7698,1010242022.2302,21514999256.1635,31.3360,-38470455142.3135,-14.6538,100.0000
2023-10-13,931743,半导体材料设备,3226.6700,3245.0300,3205.6300,3238.4700,620104522.0000,16034000000.0000,-0.2934,3172.4228,3225.5226,3388.9123,,3164.5150,3320.1625,3008.8675,-7.9945,-25.7878,17.7933,-0.9197,56.3635,20.4304,,-4.4392,,-8.2558,2483.8950,1981.2000,3534.2277,30.3787,84.5238,1.2554,66.7005,10694759390.8626,13364379695.4313,2669620304.5687,23388848381.4124,33.5830,-4877016560.9392,-1.9093,100.0000
2023-10-16,931743,半导体材料设备,3233.3400,3236.8000,3131.5700,3143.1900,539248995.0000,13437000000.0000,-2.9421,3169.6387,3222.2939,3386.4673,,3156.9570,3300.8916,3013.0224,-9.6819,-22.5666,12.8847,-4.5885,46.6954,22.6031,,-7.1838,,-10.9550,2490.7492,1986.6671,3543.9803,26.1946,80.4233,1.0678,-77.9150,-10469444359.9734,1483777820.0133,11953222179.9867,8992267401.1905,12.5652,-16348003338.3794,-6.4954,100.0000
2023-10-17,931743,半导体材料设备,3146.8700,3203.8500,3123.6800,3191.7700,546141849.0000,12736000000.0000,1.5456,3171.7465,3221.0969,3384.5300,,3151.8470,3282.6162,3021.0778,-7.0183,-19.4570,12.4387,-3.1026,51.2837,23.4577,,-5.6953,,-9.5788,2493.0381,1988.4928,3547.2372,28.0273,82.2751,1.0288,69.8640,8897883996.5074,10816941998.2537,1919058001.7463,29811197608.4189,41.3815,-8138524205.9634,-3.2870,100.0000
2023-10-18,931743,半导体材料设备,3191.8300,3225.6300,3135.6900,3135.9400,520832584.0000,14115000000.0000,-1.7492,3168.3363,3217.7574,3382.0565,,3145.4685,3265.8626,3025.0744,-9.3051,-17.4266,8.1215,-3.9090,46.3463,23.9965,,-7.2771,,-11.1604,2495.3292,1990.3202,3550.4970,25.6724,79.8942,1.1287,-99.4441,-14036531020.6805,39234489.6598,14075765510.3402,9479183962.2558,13.0325,-14666828472.9736,-5.8642,100.0000
2023-10-19,931743,半导体材料设备,3120.0200,3196.6400,3119.2000,3133.6800,638178828.0000,16781000000.0000,-0.0721,3165.0357,3214.4603,3379.5851,,3140.2940,3253.1372,3027.4508,-11.1710,-16.1755,5.0045,-3.1969,46.1526,23.8868,,-7.2762,,-11.2244,2497.6223,1992.1492,3553.7598,25.4665,79.7619,1.3204,-62.6033,-10505460743.8016,3137769628.0992,13643230371.9008,-15418792737.0854,-21.0919,-22101006374.7869,-8.6951,100.0000
2023-10-20,931743,半导体材料设备,3111.3800,3141.2000,3081.2600,3084.6200,547522141.0000,14886000000.0000,-1.5656,3157.3771,3209.3685,3376.6501,,3135.4310,3249.0666,3021.7954,-16.4192,-16.2242,-0.1950,-3.0567,42.0445,23.7688,,-8.6485,,-12.6143,2499.9176,1993.9800,3557.0256,23.3889,77.6455,1.1553,-88.7888,-13217099099.0993,834450450.4504,14051549549.5496,-39330651227.0473,-54.6601,-28534289626.1660,-11.0725,100.0000
2023-10-23,931743,半导体材料设备,3070.1900,3076.4000,3006.7400,3020.0800,490903310.0000,11596000000.0000,-2.0923,3144.3012,3201.9454,3373.1021,,3126.6875,3247.3520,3006.0230,-25.4924,-18.0778,-7.4146,-5.4733,37.3362,24.6380,,-10.4658,,-14.4427,2506.8161,1999.4823,3566.8411,20.4747,76.5873,0.9095,-61.6997,-7154695377.5481,2220652311.2260,9375347688.7740,-36015902244.6220,-51.3676,-35812106724.3725,-14.0446,90.9529
2023-10-24,931743,半导体材料设备,3038.8700,3171.7400,3018.6000,3133.9900,615043998.0000,18591000000.0000,3.7718,3143.3192,3199.2805,3370.7229,,3126.3565,3246.9026,3005.8104,-23.2237,-19.1070,-4.1167,-0.2108,48.3334,27.8680,,-7.0232,,-11.2156,2509.1198,2001.3198,3570.1190,24.9040,78.8360,1.4214,50.6987,9425396630.5341,14008198315.2671,4582801684.7329,-35488389610.5953,-46.7143,-18345071496.6519,-7.0129,100.0000
2023-10-25,931743,半导体材料设备,3154.7200,3159.4400,3100.2600,3116.8800,510791156.0000,14104000000.0000,-0.5459,3140.8011,3196.0491,3368.1971,,3127.0585,3247.2116,3006.9054,-22.5465,-19.7949,-2.7516,0.4525,46.9992,27.5870,,-7.4615,,-11.7004,2511.4256,2003.1589,3573.3998,24.1080,78.1746,1.0677,-43.8324,-6182118283.2038,3960940858.3981,10143059141.6019,-27633976873.1186,-36.3806,-24630268773.0276,-9.3225,100.0000
2023-10-26,931743,半导体材料设备,3090.6100,3121.9800,3066.1800,3119.2500,605634973.0000,14868000000.0000,0.0760,3138.7487,3193.0374,3365.7200,,3130.1695,3246.0550,3014.2840,-21.5699,-20.1499,-1.4200,2.0353,47.2165,27.0017,,-7.3230,,-11.6332,2513.7335,2004.9998,3576.6837,24.0883,78.0423,1.1016,90.2151,13413174193.5484,14140587096.7742,727412903.2258,-3715341935.7686,-5.0177,-2516704015.9145,-0.9324,100.0000
2023-10-27,931743,半导体材料设备,3086.7300,3199.9200,3080.4500,3176.7700,741655008.0000,19195000000.0000,1.8440,3142.3697,3192.3994,3363.8399,,3137.2815,3246.0568,3028.5062,-15.9705,-19.3140,3.3436,4.6874,52.3264,27.4729,,-5.5612,,-10.0037,2516.0436,2006.8423,3579.9706,26.2605,80.5556,1.3680,61.2455,11756073909.7681,15475536954.8841,3719463045.1159,21257831073.0988,27.1305,16592182880.8665,5.9126,100.0000
2023-10-30,931743,半导体材料设备,3162.6600,3270.1000,3156.4600,3252.3900,1004650930.0000,23240000000.0000,2.3804,3152.8479,3194.7520,3362.7310,,3144.8380,3263.1348,3026.5412,-5.3691,-16.5250,11.1560,4.8732,58.0730,27.6511,,-3.2813,,-7.8614,2522.9865,2012.3802,3589.8494,28.9103,83.0688,1.5941,68.8314,15996416754.6638,19618208377.3319,3621791622.6681,44408943205.3107,49.3444,20298599635.5303,6.9618,100.0000
2023-10-31,931743,半导体材料设备,3285.4000,3309.4200,3214.3400,3249.1600,758584879.0000,17709000000.0000,-0.0993,3162.0204,3196.8857,3361.6009,,3152.5385,3276.7954,3028.2816,2.7404,-12.6719,15.4123,4.9758,57.7528,27.6322,,-3.3449,,-7.9529,2525.3051,2014.2295,3593.1484,28.6641,82.8042,1.1912,-26.7564,-4738293647.4549,6485353176.2726,11223646823.7274,30245252927.3216,33.9392,12512063215.8794,4.2083,100.0000
2023-11-01,931743,半导体材料设备,3246.1100,3260.8200,3216.5000,3219.5900,619199206.0000,14741000000.0000,-0.9101,3167.5033,3197.7760,3360.1879,,3160.1265,3281.2609,3038.9921,6.7039,-8.7968,15.5006,4.9468,54.7749,27.6474,,-4.1842,,-8.7906,2527.6258,2016.0805,3596.4504,27.3761,81.3492,0.9744,-86.0560,-12685508574.0071,1027745712.9964,13713254287.0036,23741862636.5183,26.4524,6256088338.4596,2.0678,97.4447
2023-11-02,931743,半导体材料设备,3226.9400,3240.2100,3157.7800,3160.0400,656669210.0000,14310000000.0000,-1.8496,3166.7925,3196.2962,3358.1963,,3164.2775,3279.2701,3049.2849,4.9823,-6.0410,11.0233,2.6981,49.2658,28.6373,,-5.9007,,-10.4777,2529.9486,2017.9333,3599.7555,24.9053,78.9683,0.9384,-94.5166,-13525319665.1705,392340167.4147,13917659832.5853,-3196631222.2006,-3.5839,-815766638.8911,-0.2675,93.8355
2023-11-03,931743,半导体材料设备,3159.9900,3249.0300,3159.9900,3239.3900,934742639.0000,18823000000.0000,2.5110,3173.7065,3197.9861,3357.0142,,3168.1045,3287.6565,3048.5525,9.9067,-2.8514,12.7581,2.4200,55.6647,28.3121,,-3.5038,,-8.2297,2532.2736,2019.7877,3603.0636,27.9242,82.0106,1.2192,78.3468,14747220125.7860,16785110062.8930,2037889937.1070,-205485006.1827,-0.2313,5110543221.2812,1.6551,100.0000
2023-11-06,931743,半导体材料设备,3267.8500,3306.9100,3241.1500,3298.4100,1158696469.0000,23951000000.0000,1.8219,3185.5830,3201.9243,3356.4311,,3174.7830,3307.1009,3042.4651,18.3600,1.3909,16.9692,4.2204,59.7327,28.9346,,-1.7287,,-6.5577,2539.2613,2025.3612,3613.0061,29.8964,83.9947,1.4913,74.1484,17759287712.8954,20855143856.4477,3095856143.5523,1557385952.0489,1.7394,18942694313.9281,5.8973,100.0000
2023-11-07,931743,半导体材料设备,3285.8900,3320.4600,3272.8400,3312.8100,899225945.0000,20588000000.0000,0.4366,3197.6999,3206.2728,3355.9970,,3182.4490,3327.4886,3037.4094,25.9225,6.2972,19.6253,4.8527,60.6807,28.9058,,-1.2869,,-6.1498,2541.5949,2027.2225,3616.3264,30.3437,84.3915,1.2495,67.8706,13973207895.8420,17280603947.9210,3307396052.0790,20268887495.3457,21.9329,44836948420.4910,13.6060,100.0000
2023-11-08,931743,半导体材料设备,3307.2900,3395.5900,3303.6400,3359.7500,902038175.0000,23911000000.0000,1.4169,3213.1332,3212.2915,3356.0344,,3191.7090,3355.9288,3027.4892,35.2966,12.0971,23.1996,5.8339,63.6821,29.1935,,0.1107,,-4.8200,2543.9305,2029.0855,3619.6497,32.0693,85.9788,1.4064,22.0446,5271081783.5780,14591040891.7890,9319959108.2110,38225477852.9309,37.6298,43812547578.5864,12.8849,100.0000
2023-11-09,931743,半导体材料设备,3353.2500,3383.3100,3324.2500,3332.0300,866374426.0000,21150000000.0000,-0.8251,3224.4567,3216.9871,3355.7955,,3195.9105,3369.6971,3022.1239,40.0275,17.6832,22.3443,2.5871,60.7337,28.4381,,-0.7082,,-5.6053,2546.2683,2030.9501,3622.9761,30.8593,84.9206,1.2269,-73.6539,-15577802235.0151,2786098882.4925,18363901117.5075,36172995283.0863,33.3628,13842229388.0317,4.0150,100.0000
2023-11-10,931743,半导体材料设备,3332.2800,3368.3200,3313.9400,3325.3300,686096023.0000,19548000000.0000,-0.2011,3234.0637,3221.2359,3355.4924,,3200.2535,3382.2259,3018.2811,42.7434,22.6952,20.0482,2.6821,60.0105,28.4212,,-0.8989,,-5.7951,2548.6083,2032.8165,3626.3055,30.4763,84.6561,1.1225,-58.1096,-11359264435.4543,4094367782.2728,15453632217.7272,10066510721.8459,9.2228,-8211794438.2853,-2.3578,100.0000
2023-11-13,931743,半导体材料设备,3341.3300,3354.5400,3320.7400,3349.5100,607793405.0000,16466000000.0000,0.7271,3245.0586,3226.2662,3355.4328,,3210.5695,3401.5997,3019.5393,46.3130,27.4188,18.8942,6.5640,61.7794,26.0130,,-0.1765,,-5.1101,2555.6411,2038.4260,3636.3122,31.0634,85.1852,0.9374,70.2367,11565172781.0654,14015586390.5327,2450413609.4673,3872395790.0159,3.8091,13822822702.7535,3.9347,93.7408
2023-11-14,931743,半导体材料设备,3338.5300,3381.9200,3328.1300,3373.3300,666264772.0000,16674000000.0000,0.7111,3257.2749,3232.0334,3355.6109,,3219.6475,3423.0938,3016.2012,50.4821,32.0314,18.4507,5.6884,63.4926,25.6626,,0.5280,,-4.4353,2557.9897,2040.2993,3639.6539,31.8743,85.7143,0.9387,68.0610,11348487451.1990,14011243725.5995,2662756274.4005,1247675345.3730,1.2764,16273426157.4451,4.5809,93.8727
2023-11-15,931743,半导体材料设备,3403.4700,3404.8300,3328.0500,3334.9300,721079777.0000,19049000000.0000,-1.1383,3264.6706,3236.0686,3355.4051,,3229.5970,3435.1476,3024.0464,50.1100,35.6471,14.4628,6.3455,58.9085,25.1046,,-0.6102,,-5.5231,2560.3404,2042.1743,3642.9987,30.2534,84.1270,1.0577,-82.0787,-15635165147.1739,1706917426.4130,17342082573.5870,-19658571585.3789,-21.1640,14674792030.9516,4.0743,100.0000
2023-11-16,931743,半导体材料设备,3317.7400,3318.3300,3269.7400,3269.7400,586644905.0000,15328000000.0000,-1.9548,3265.1534,3237.3890,3354.5528,,3236.4000,3437.7659,3035.0341,44.0470,37.3271,6.7199,4.3419,52.0394,26.3529,,-2.5283,,-7.3699,2562.6933,2044.0510,3646.3465,27.5900,81.6138,0.8546,-100.0000,-15328000000.0000,0.0000,15328000000.0000,-19408769350.3639,-22.2923,9852252774.7533,2.7464,85.4575
2023-11-17,931743,半导体材料设备,3266.4700,3310.4800,3266.4700,3306.7500,645868645.0000,14759000000.0000,1.1319,3269.1150,3240.1091,3354.0771,,3247.5065,3438.3918,3056.6212,41.7472,38.2111,3.5361,7.2012,55.2311,25.6511,,-1.4110,,-6.3214,2565.0484,2045.9294,3649.6974,28.9157,83.2011,0.8231,83.0493,12257247216.5417,13508123608.2708,1250876391.7292,4207742301.6322,5.1142,35326599090.3942,9.8512,82.3143
2023-11-20,931743,半导体材料设备,3327.5800,3343.0300,3288.0600,3313.1000,692429841.0000,18320000000.0000,0.1920,3273.3041,3242.9715,3353.6694,,3262.1575,3423.6955,3100.6195,39.9762,38.5641,1.4120,9.7024,55.7749,23.9811,,-1.2097,,-6.1416,2572.1265,2051.5751,3659.7686,28.8078,82.9365,1.0029,-8.8958,-1629703474.6226,8345148262.6887,9974851737.3113,-8987133954.0558,-10.6824,40851590993.3197,11.1823,100.0000
2023-11-21,931743,半导体材料设备,3314.4200,3321.9500,3253.5900,3257.5500,725861537.0000,17547000000.0000,-1.6767,3271.8037,3243.5432,3352.7130,,3268.3355,3418.8703,3117.8007,33.7017,37.5917,-3.8899,3.9426,50.0476,21.7402,,-2.8384,,-7.7153,2574.4903,2053.4605,3663.1319,26.5318,80.8201,0.9634,-88.4143,-15514053247.5131,1016473376.2434,16530526623.7566,-35849674652.7680,-42.1746,15912141115.2724,4.3681,96.3377
2023-11-22,931743,半导体材料设备,3244.7300,3262.5600,3203.4800,3203.4800,599541141.0000,14511000000.0000,-1.6598,3265.2967,3241.9721,3351.2281,,3272.6655,3409.9215,3135.4095,24.0885,34.8910,-10.8025,2.7784,45.1841,22.5917,,-4.4088,,-9.2470,2576.8562,2055.3476,3666.4982,24.3174,78.4392,0.7958,-100.0000,-14511000000.0000,0.0000,14511000000.0000,-34725509505.5941,-43.1560,7583259398.4762,2.0794,79.5804
2023-11-23,931743,半导体材料设备,3197.4000,3240.9400,3188.7600,3235.3300,493963641.0000,11907000000.0000,0.9942,3262.4427,3241.7116,3350.0748,,3278.4695,3397.9517,3158.9873,18.8230,31.6774,-12.8544,3.7214,48.3670,22.7878,,-3.4251,,-8.3447,2579.2242,2057.2364,3669.8677,25.4381,79.4974,0.6583,78.4975,9346698351.8589,10626849175.9294,1280150824.0706,-10050811153.7352,-13.0455,3516783556.7867,0.9722,65.8342
2023-11-24,931743,半导体材料设备,3225.4000,3229.7600,3176.3800,3181.7700,488685846.0000,11903000000.0000,-1.6555,3254.7596,3239.3609,3348.4002,,3278.7195,3397.3675,3160.0715,10.2105,27.3840,-17.1735,0.1574,43.7648,22.8099,,-4.9764,,-9.8621,2581.5945,2059.1269,3673.2402,23.2482,77.5132,0.6717,-79.8052,-9499209441.7385,1201895279.1307,10701104720.8693,-31807267812.0154,-42.8739,-17738499794.7200,-5.0047,67.1661
2023-11-27,931743,半导体材料设备,3169.1500,3239.6300,3167.0700,3236.5400,551566443.0000,13736000000.0000,1.7214,3253.0244,3239.2503,3347.2871,,3277.9270,3397.4762,3158.3778,7.7156,23.4503,-15.7348,-0.4873,49.0986,22.0104,,-3.3086,,-8.3105,2588.7183,2064.8090,3683.3764,25.0248,79.1005,0.7964,91.4829,12566092613.0099,13151046306.5049,584953693.4951,-17611471724.3829,-25.3024,-21168823936.3739,-6.1371,79.6449
2023-11-28,931743,半导体材料设备,3232.2800,3263.7000,3220.1600,3245.9700,532951800.0000,10994000000.0000,0.2914,3252.3525,3239.5138,3346.2790,,3277.7675,3397.4782,3158.0568,6.4252,20.0453,-13.6201,-0.0982,49.9783,22.0343,,-2.9976,,-8.0433,2591.0973,2066.7065,3686.7613,25.2740,79.2328,0.6501,18.5576,2040227836.4722,6517113918.2361,4476886081.7639,-57190640.3976,-0.0907,-14390302452.4469,-4.2548,65.0117
2023-11-29,931743,半导体材料设备,3240.6900,3282.6700,3233.7800,3233.8600,538663423.0000,13655000000.0000,-0.3731,3250.5913,3239.2921,3345.1604,,3278.4810,3396.9599,3160.0021,4.3749,16.9112,-12.5363,0.4432,48.8116,21.8202,,-3.3272,,-8.3864,2593.4785,2068.6058,3690.1494,24.6920,78.7037,0.8101,-99.6727,-13610311924.7290,22344037.6355,13632655962.3645,843497434.8734,1.3562,-15315105803.1688,-4.5428,81.0073
2023-11-30,931743,半导体材料设备,3226.9300,3228.0000,3190.1600,3224.2900,501451265.0000,11411000000.0000,-0.2959,3248.0865,3238.7038,3343.9577,,3281.6935,3390.2184,3173.1686,1.9553,13.9201,-11.9647,2.0332,47.8608,20.7130,,-3.5786,,-8.6575,2595.8618,2070.5068,3693.5405,24.2088,78.3069,0.6828,80.3911,9173430761.0994,10292215380.5497,1118784619.4503,670229844.1138,1.0863,7383644623.1011,2.2091,68.2821
2023-12-01,931743,半导体材料设备,3213.6600,3221.2300,3174.7400,3211.2600,475523390.0000,11954000000.0000,-0.4041,3244.5792,3237.6276,3342.6373,,3280.2870,3391.6602,3168.9138,-1.0021,10.9356,-11.9377,-0.8684,46.5318,18.7174,,-3.9303,,-9.0266,2598.2473,2072.4096,3696.9348,23.5933,77.7778,0.7303,57.1091,6826816519.6818,9390408259.8409,2563591740.1591,16996255805.5342,27.5243,-536758983.0031,-0.1640,73.0323
2023-12-04,931743,半导体材料设备,3205.8600,3225.6900,3179.0600,3179.5400,470923464.0000,10896000000.0000,-0.9878,3238.3850,3235.3496,3341.0145,,3274.3435,3393.6205,3155.0665,-5.8381,7.5809,-13.4190,-3.6039,43.3741,17.6426,,-4.8331,,-9.9252,2605.4171,2078.1283,3707.1364,22.0357,76.9841,0.6933,-97.9412,-10671677460.8621,112161269.5690,10783838730.4310,-6241514268.3378,-10.5950,-28967724156.7606,-9.2164,69.3335
2023-12-05,931743,半导体材料设备,3169.4200,3169.4200,3113.6300,3114.4600,512673304.0000,10992000000.0000,-2.0468,3226.5826,3230.6089,3338.7602,,3264.4260,3400.9917,3127.8603,-14.7520,3.1143,-17.8663,-5.9874,37.7186,18.6687,,-6.7181,,-11.7689,2607.8114,2080.0381,3710.5432,19.4281,76.1905,0.7215,-97.0246,-10664939236.4223,163530381.7888,10828469618.2112,-18946681341.2323,-32.1632,-53605871289.0249,-17.5924,72.1471
2023-12-06,931743,半导体材料设备,3102.3800,3133.1800,3101.2700,3111.9600,506943851.0000,11085000000.0000,-0.0803,3215.6661,3225.9560,3336.5035,,3252.0365,3396.4942,3107.5788,-21.7672,-1.8620,-19.9052,-7.3753,37.5162,17.5645,,-6.7299,,-11.8397,2610.2080,2081.9496,3713.9531,19.2227,75.7937,0.7595,-32.9991,-3657945785.0203,3713527107.4899,7371472892.5101,-8994315201.5236,-15.9649,-62534898857.6232,-21.4245,75.9546
2023-12-07,931743,半导体材料设备,3110.8100,3114.0400,3043.0500,3057.6100,516899147.0000,13914000000.0000,-1.7465,3200.6132,3219.3542,3333.7284,,3238.3155,3400.7824,3075.8486,-31.3509,-7.7598,-23.5912,-8.2358,33.3297,18.1706,,-8.2826,,-13.3795,2612.6067,2083.8628,3717.3661,17.0329,74.6032,0.9776,-58.9801,-8206496407.9448,2853751796.0276,11060248203.9724,-26374242370.5677,-44.8229,-55163593030.5529,-19.3795,97.7625
2023-12-08,931743,半导体材料设备,3057.1900,3090.8500,3054.1500,3080.9500,783329269.0000,17263000000.0000,0.7633,3189.2167,3213.9265,3331.2132,,3226.0965,3397.0841,3055.1089,-36.6404,-13.5359,-23.1045,-7.3490,36.6016,18.6429,,-7.5127,,-12.7182,2615.0076,2085.7779,3720.7823,17.8180,75.1323,1.2227,46.0490,7949446866.4849,12606223433.2424,4656776566.7576,-25251612023.7646,-39.3634,-35854881728.6137,-12.6981,100.0000
2023-12-11,931743,半导体材料设备,3058.3500,3128.7400,3036.2800,3125.3200,693700466.0000,13834000000.0000,1.4401,3183.1313,3210.4518,3329.1645,,3214.8870,3381.3777,3048.3963,-36.8276,-18.1942,-18.6333,-6.6932,42.3898,19.3596,,-6.1230,,-11.4613,2622.2237,2091.5335,3731.0497,19.1859,75.6614,0.9891,92.6022,12810589227.7743,13322294613.8871,511705386.1129,-1769345335.1282,-2.6373,-34609465281.9048,-12.3724,98.9090
2023-12-12,931743,半导体材料设备,3122.7600,3128.9900,3094.2900,3110.1900,469833217.0000,10302000000.0000,-0.4841,3176.1845,3206.5199,3326.9857,,3201.7300,3357.2877,3046.1723,-37.7615,-22.1077,-15.6538,-7.8006,41.0147,18.9607,,-6.5163,,-11.8899,2624.6334,2093.4556,3734.4784,18.5000,75.3968,0.7537,-8.3573,-860974063.4005,4720512968.2998,5581487031.7002,8034619837.8936,12.1007,-46818926796.5043,-17.1272,75.3731
2023-12-13,931743,半导体材料设备,3099.5300,3125.5500,3069.7500,3069.7500,417531975.0000,9154000000.0000,-1.3002,3166.0479,3201.1564,3324.4261,,3188.4710,3341.5405,3035.4015,-41.2888,-25.9439,-15.3449,-7.9516,37.5120,19.0530,,-7.6608,,-13.0355,2627.0454,2095.3794,3737.9103,16.8518,74.4709,0.6949,-100.0000,-9154000000.0000,0.0000,9154000000.0000,2538565622.9139,3.9378,-40337761649.3304,-15.3105,69.4893
2023-12-14,931743,半导体材料设备,3082.4000,3097.1600,3039.8000,3050.1500,395066379.0000,8967000000.0000,-0.6385,3155.0100,3195.2346,3321.6970,,3177.4915,3337.0336,3017.9494,-45.1454,-29.7842,-15.3612,-6.7158,35.9112,18.1877,,-8.1749,,-13.5908,2629.4596,2097.3050,3741.3454,15.9991,74.2063,0.6975,-63.9121,-5731001046.0251,1617999476.9874,7349000523.0126,5014060984.8336,8.4242,-30740762695.3555,-11.9565,69.7539
2023-12-15,931743,半导体材料设备,3053.3400,3064.0700,3018.0900,3023.5600,459258249.0000,8839000000.0000,-0.8718,3142.4909,3188.5023,3318.7305,,3163.3320,3324.7295,3001.9345,-49.7736,-33.7821,-15.9915,-8.5640,33.8037,17.4099,,-8.8941,,-14.3441,2631.8760,2099.2324,3744.7836,14.8823,72.8836,0.7038,-76.2070,-6735940843.8452,1051529578.0774,7787470421.9226,-9671326725.4965,-18.9278,-49733950755.7424,-19.7998,70.3787
2023-12-18,931743,半导体材料设备,3014.5000,3014.5000,2962.1600,2967.2800,334451922.0000,7891000000.0000,-1.8614,3125.8042,3179.8269,3315.2334,,3146.0410,3313.5356,2978.5464,-57.3220,-38.4901,-18.8320,-10.4380,29.8153,17.9376,,-10.4956,,-15.9385,2639.1386,2105.0252,3755.1172,12.4337,70.7672,0.6555,-80.4356,-6347174245.3190,771912877.3405,7119087122.6595,-28829090198.5898,-63.8476,-54451421526.4388,-22.6169,65.5521
2023-12-19,931743,半导体材料设备,2965.3300,3044.5000,2965.3300,3013.7000,366359128.0000,10448000000.0000,1.5644,3115.1276,3173.3121,3312.2331,,3133.8485,3302.5962,2965.1008,-58.8798,-42.5680,-16.3118,-7.4857,36.4731,18.8865,,-9.0130,,-14.6234,2641.5639,2106.9596,3758.5681,14.0877,72.0899,0.8943,22.1927,2318698496.9054,6383349248.4527,4064650751.5473,-25649417638.2840,-56.6225,-36618669782.0203,-15.6720,89.4306
2023-12-20,931743,半导体材料设备,3021.4400,3025.8900,2989.4900,2990.3900,349218198.0000,8124000000.0000,-0.7735,3103.2478,3166.1387,3309.0307,,3123.1940,3299.7388,2946.6492,-61.2887,-46.3122,-14.9766,-6.6518,34.6933,18.3451,,-9.6294,,-15.2838,2643.9914,2108.8959,3762.0221,13.1013,71.8254,0.7149,-95.0549,-7722263736.2637,200868131.8682,7923131868.1318,-24217681374.5477,-54.7057,-29829933518.2840,-13.1254,71.4924
2023-12-21,931743,半导体材料设备,2983.5700,3034.4700,2969.9500,3022.2000,479835141.0000,10972000000.0000,1.0637,3095.5290,3160.4940,3306.1767,,3112.5375,3286.4308,2938.6442,-59.9401,-49.0378,-10.9024,-6.5876,39.0632,18.4135,,-8.5893,,-14.3826,2646.4212,2110.8339,3765.4793,14.1995,72.3545,0.9695,61.9653,6798830750.1550,8885415375.0775,2086584624.9225,-11687849578.3676,-25.2579,-32377801119.9878,-14.3053,96.9541
2023-12-22,931743,半导体材料设备,3020.6300,3020.8700,2973.0400,2982.3600,477242887.0000,10890000000.0000,-1.3182,3084.7510,3153.5084,3302.9546,,3102.5670,3282.2107,2922.9233,-61.3785,-51.5059,-9.8726,-6.2673,35.8296,18.1292,,-9.7063,,-15.5112,2648.8532,2112.7737,3768.9397,12.5906,71.1640,0.9666,-61.0286,-6646019234.7898,2121990382.6051,8768009617.3949,-11597927969.3121,-23.9999,-29524610913.0391,-13.1034,96.6621
